series_id,series_title,canonical_url,geography_type,geography_id,geography_label,observed_date,product_name,quantity_value,quantity_unit,quantity_name,price_amount,currency_code,normalized_price_amount,normalized_quantity_value,normalized_quantity_unit
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,60.85,USD,60.85,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3.99,USD,3.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Gotham Greens Greenhouse Crunch Lettuce, 4.5 Oz",1,units,1 unit,4.49,USD,4.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Green Leaf Lettuce, 1 Head",1,units,1 unit,1.94,USD,1.94,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Iceberg Lettuce, 1 Head",1,units,1 unit,2.28,USD,2.28,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Organic Iceberg Lettuce, 1 Each",1,units,1 unit,2.65,USD,2.65,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.69,USD,3.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,11385,"New York, NY - Ridgewood/Glendale",2026-07-13,"Romaine Lettuce, 1 Each",1,units,1 unit,2.14,USD,2.14,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,60.85,USD,60.85,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3.99,USD,3.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Gotham Greens Greenhouse Crunch Lettuce, 4.5 Oz",1,units,1 unit,4.49,USD,4.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Green Leaf Lettuce, 1 Head",1,units,1 unit,1.94,USD,1.94,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Hydro Red Butter Lettuce, 1 each",1,units,1 unit,4.69,USD,4.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Iceberg Lettuce, 1 Head",1,units,1 unit,2.28,USD,2.28,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Lettuce Red Butter Organic, 1 Each",1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Organic Butter Lettuce,1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Organic Frisee Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Organic Girl Organic Green Butter Lettuce, 1 Ea",1,units,1 unit,2.98,USD,2.98,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Organic Iceberg Lettuce, 1 Each",1,units,1 unit,2.65,USD,2.65,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,Organic Mizuna Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,19145,"Philadelphia, PA - South Philadelphia",2026-07-13,"Romaine Lettuce, 1 Each",1,units,1 unit,2.14,USD,2.14,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,60.85,USD,60.85,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Fresh Produce, Romaine Lettuce",1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3.98,USD,3.98,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Gotham Greens Greenhouse Crunch Lettuce, 4.5 Oz",1,units,1 unit,4.69,USD,4.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Green Leaf Lettuce, 1 Head",1,units,1 unit,1.94,USD,1.94,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Iceberg Lettuce,1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Iceberg Lettuce, 1 Head",1,units,1 unit,2.28,USD,2.28,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Organic Girl Organic Green Butter Lettuce, 1 Ea",1,units,1 unit,4.41,USD,4.41,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Organic Iceberg Lettuce, 1 Each",1,units,1 unit,2.65,USD,2.65,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.49,USD,3.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,32210,"Jacksonville, FL - Westside",2026-07-13,"Romaine Lettuce, 1 Each",1,units,1 unit,2.14,USD,2.14,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3.99,USD,3.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Organic Iceberg Lettuce, 1 Each",1,units,1 unit,3.49,USD,3.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,39206,"Jackson, MS - North Jackson",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.69,USD,3.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,60.85,USD,60.85,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3,USD,3,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Gotham Greens Greenhouse Crunch Lettuce, 4.5 Oz",1,units,1 unit,3,USD,3,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Green Leaf Lettuce, 1 Head",1,units,1 unit,1.94,USD,1.94,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Iceberg Lettuce, 1 Head",1,units,1 unit,2.28,USD,2.28,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Lettuce Red Butter Organic, 1 Each",1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Organic Frisee Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Organic Girl Organic Green Butter Lettuce, 1 Ea",1,units,1 unit,3.94,USD,3.94,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Organic Iceberg Lettuce, 1 Each",1,units,1 unit,2.65,USD,2.65,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,Organic Mizuna Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.69,USD,3.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,60618,"Chicago, IL - North Center/Avondale",2026-07-13,"Romaine Lettuce, 1 Each",1,units,1 unit,2.14,USD,2.14,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3,USD,3,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Lettuce Red Butter Organic, 1 Each",1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Organic Butter Lettuce,1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,Organic Frisee Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,62201,"East St. Louis, IL",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.69,USD,3.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Andy Boy, Salad Bag Romaine Lettuce, 1 Pack",1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,30.99,USD,30.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,40.09,USD,40.09,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,50.89,USD,50.89,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms,1,units,1 unit,60.85,USD,60.85,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Fresh Iceberg Lettuce by RawJoy Farms (1 Pound),1,units,1 unit,19.99,USD,19.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Gotham Greens Butterhead Lettuce, 4.5 oz",1,units,1 unit,3,USD,3,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,ICEBERG LETTUCE FRESH PRODUCE FRUIT VEGETABLES 1 EACH,1,units,1 unit,18.88,USD,18.88,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Kejora Iceberg Lettuce - 2 count,2,units,2 units,29.98,USD,14.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Lettuce Green Leaf Organic, 1 Each",1,units,1 unit,2.99,USD,2.99,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Lettuce Red Butter Organic, 1 Each",1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Lettuce Red Leaf Organic, 1 Each",1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Lettuce Romaine Hearts Organic, 3 Count",3,units,3 units,16.99,USD,5.6633,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Organic Butter Lettuce,1,units,1 unit,2.69,USD,2.69,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,Organic Frisee Lettuce,1,units,1 unit,2.49,USD,2.49,1,units
lettuce,Lettuce,https://costinflation.com/indices/lettuce-price-history,postal_code,63105,"Clayton, MO",2026-07-13,"Organic Romaine Lettuce, 1 Each",1,units,1 unit,3.69,USD,3.69,1,units
